preco,idPrato,descricao,tipoDePrato,data,operacao,utilizador
25.770000457763672,1588,Deus não lê nas caras, e sim nos corações,12,2014-05-25,INSERT,DBA
38.7400016784668,1589,Antes a pobreza honrada que a riqueza roubada.,6,2014-05-25,INSERT,DBA
94.52999877929688,1590,Bom exemplo, meio sermão.,7,2014-05-25,INSERT,DBA
14.90999984741211,1591,De pequenino é que se torce o pepino.,3,2014-05-25,INSERT,DBA
96.80999755859375,1592,Amor sem dinheiro não é bom companheiro.,7,2014-05-25,INSERT,DBA
17.889999389648438,1593,Antes pobre mas honrado do que rico mas ladrão.,3,2014-05-25,INSERT,DBA
48.279998779296875,1594,A gratidão é a memória do coração.,8,2014-05-25,INSERT,DBA
97.20999908447266,1595,Xales ao vento, donas ao relento,1,2014-05-25,INSERT,DBA
47.529998779296875,1596,Homem prevenido vale por dois.,4,2014-05-25,INSERT,DBA
37.47999954223633,1597,Zelo mostra o que o coração sente,4,2014-05-25,INSERT,DBA
62.380001068115234,1598,As desgraças são como as cerejas: uma chama a outra.,12,2014-05-25,INSERT,DBA
89.8499984741211,1599,De pensar morreu um burro.,9,2014-05-25,INSERT,DBA
102.62000274658203,1600,As palavras são como as cerejas: atrás de umas vêm as outras.,4,2014-05-25,INSERT,DBA
60.939998626708984,1601,Aparelha-se o cavalo à vontade do dono.,2,2014-05-25,INSERT,DBA
27.65999984741211,1602,Ao homem ousado a fortuna dá a mão.,2,2014-05-25,INSERT,DBA
9.149999618530273,1603,A rir, a rir, muitas verdades se dizem.,11,2014-05-25,INSERT,DBA
80.22000122070312,1604,Ao homem ousado a fortuna dá a mão.,3,2014-05-25,INSERT,DBA
11.109999656677246,1605,Anda de teu amo ao sabor, se queres ser bom servidor.,6,2014-05-25,INSERT,DBA
4.429999828338623,1606,Errar é humano.,12,2014-05-25,INSERT,DBA
71.12000274658203,1607,Candeia que vai à frente alumia duas vezes.,11,2014-05-25,INSERT,DBA
92.83000183105469,1608,Enquanto existir bobo, malandro não morre de fome.,6,2014-05-25,INSERT,DBA
7.360000133514404,1609,Anda-se toda a vida a aprender e morre-se sem saber.,4,2014-05-25,INSERT,DBA
8.329999923706055,1610,A viola e o tambor querem-se na mão do tocador.,1,2014-05-25,INSERT,DBA
43.84000015258789,1611,A ignorância é má conselheira.,5,2014-05-25,INSERT,DBA
26.729999542236328,1612,As grandes dores são mudas.,11,2014-05-25,INSERT,DBA
34.72999954223633,1613,Coração que suspira não tem o que deseja.,2,2014-05-25,INSERT,DBA
40.93000030517578,1614,O temor de Deus é o princípio da sabedoria,1,2014-05-25,INSERT,DBA
100.05000305175781,1615,Deus me dê paciência e um pano para embrulhar.,7,2014-05-25,INSERT,DBA
76.2300033569336,1616,Felizes aqueles que se reconhecem.,2,2014-05-25,INSERT,DBA
102.43000030517578,1617,Da discussão nasce a luz.,2,2014-05-25,INSERT,DBA
48.06999969482422,1618,É melhor andar a pé do que montar em burro magro.,7,2014-05-25,INSERT,DBA
31.920000076293945,1619,A natureza ensina a falar e a razão a calar.,9,2014-05-25,INSERT,DBA
32.52000045776367,1620,Deus me dê paciência e um pano para embrulhar.,11,2014-05-25,INSERT,DBA
47.470001220703125,1621,Amor de praia fica enterrado na areia.,12,2014-05-25,INSERT,DBA
73.81999969482422,1622,A ovelha é sempre ovelha, mesmo que vestida com pele de leão.,0,2014-05-25,INSERT,DBA
48.09000015258789,1623,Lobo em pele de cordeiro.,1,2014-05-25,INSERT,DBA
53.33000183105469,1624,Escreveu não leu, o pau comeu.,1,2014-05-25,INSERT,DBA
77.47000122070312,1625,Abril frio e molhado, enche o celeiro e farta o gado.,2,2014-05-25,INSERT,DBA
39.220001220703125,1626,A paixão torna o homem cego, surdo e burro!,2,2014-05-25,INSERT,DBA
67.80000305175781,1627,Ao bem busca-o e ao mal espera-o.,3,2014-05-25,INSERT,DBA
89.19999694824219,1628,Ao menino e ao borracho põe Deus a mão por baixo.,2,2014-05-25,INSERT,DBA
30.760000228881836,1629,A roupa suja lava-se em casa.,10,2014-05-25,INSERT,DBA
10.670000076293945,1630,Borreguinha mansa, mama a sua teta... e a alheia.,3,2014-05-25,INSERT,DBA
26.360000610351562,1631,A cão velho a raposa cospe-lhe na cara.,5,2014-05-25,INSERT,DBA
37.529998779296875,1632,As grandes dores são mudas.,11,2014-05-25,INSERT,DBA
9.600000381469727,1633,Depois da meia noite, urubu vira frango.,2,2014-05-25,INSERT,DBA
52.06999969482422,1634,Amigo fiel prudente vale mais do que parente.,13,2014-05-25,INSERT,DBA
66.68000030517578,1635,Em traseira de mula e dianteira de frade ninguém se fie.,5,2014-05-25,INSERT,DBA
58.2400016784668,1636,Bate no bom e ele melhora; bate no mau e ele piora.,12,2014-05-25,INSERT,DBA
74.62000274658203,1637,Ladrão que rouba ladrão tem cem anos de perdão.,0,2014-05-25,INSERT,DBA
14.59000015258789,1638,Amigo reconciliado, inimigo dobrado.,10,2014-05-25,INSERT,DBA
29.1299991607666,1639,A mentira corre mais que a verdade.,9,2014-05-25,INSERT,DBA
86.25,1640,Bem dizer faz rir, bem fazer faz calar.,9,2014-05-25,INSERT,DBA
44.52000045776367,1641,Adiante, que atrás vem gente.,5,2014-05-25,INSERT,DBA
28.25,1642,A verdade é manca, mas chega sempre a tempo.,0,2014-05-25,INSERT,DBA
67.54000091552734,1643,A obediência por medo, pouco dura.,12,2014-05-25,INSERT,DBA
88.55999755859375,1644,Burra velha não toma carreira, anda sempre da mesma maneira.,13,2014-05-25,INSERT,DBA
75.9000015258789,1645,A esperança é a última a morrer.,12,2014-05-25,INSERT,DBA
39.099998474121094,1646,Feliz é quem pensa no pobre e no fraco.,13,2014-05-25,INSERT,DBA
41.380001068115234,1647,Cabeça vazia é oficina do diabo.,13,2014-05-25,INSERT,DBA
44.09000015258789,1648,A mentira tem pernas curtas.,10,2014-05-25,INSERT,DBA
75.30999755859375,1649,Guarda de comer não guardes que fazer.,5,2014-05-25,INSERT,DBA
71.13999938964844,1650,As desgraças têm asas nos pés, e a fortuna tem pés de chumbo.,3,2014-05-25,INSERT,DBA
78.22000122070312,1651,Fia-te no diabo e morre virgem.,2,2014-05-25,INSERT,DBA
84.20999908447266,1652,Devagar se vai ao longe.,1,2014-05-25,INSERT,DBA
90.55999755859375,1653,Nunca diga Nunca!,13,2014-05-25,INSERT,DBA
57.0,1654,Mate dois coelhos com uma cajadada.,4,2014-05-25,INSERT,DBA
27.290000915527344,1655,Ao homem ousado a fortuna dá a mão.,4,2014-05-25,INSERT,DBA
93.95999908447266,1656,A fome é boa cozinheira.,12,2014-05-25,INSERT,DBA
69.13999938964844,1657,Ir a lã e ser tosquiado.ignorante é aquele que sabe e se faz de tonto,6,2014-05-25,INSERT,DBA
62.22999954223633,1658,Aparelha-se o cavalo à vontade do dono.,7,2014-05-25,INSERT,DBA
35.369998931884766,1659,De tostão em tostão vai-se ao milhão.,9,2014-05-25,INSERT,DBA
105.98999786376953,1660,Mulheres quando se jundam para falar da vida alheia, começam em noite de lua nova e acabam em noite de lua cheia,11,2014-05-25,INSERT,DBA
25.940000534057617,1661,Guarda de comer não guardes que fazer.,2,2014-05-25,INSERT,DBA
55.34000015258789,1662,Bom nome é melhor que riqueza.,1,2014-05-25,INSERT,DBA
95.7699966430664,1663,Coice de égua não machuca cavalo.,1,2014-05-25,INSERT,DBA
99.20999908447266,1664,A falar é que a gente se entende.,12,2014-05-25,INSERT,DBA
84.08000183105469,1665,Há uma luz no fim do túnel.,8,2014-05-25,INSERT,DBA
85.54000091552734,1666,Bom saber é calar, até ser tempo de falar.,10,2014-05-25,INSERT,DBA
26.540000915527344,1667,Quem a porcos se mistura, lavagem comem,13,2014-05-25,INSERT,DBA
32.11000061035156,1668,Zomba das cicatrizes quem nunca foi ferido,6,2014-05-25,INSERT,DBA
82.02999877929688,1669,Amor do coração, que só de boca não.,6,2014-05-25,INSERT,DBA
76.22000122070312,1670,Em casa de papudos, não falam os papos.,11,2014-05-25,INSERT,DBA
98.97000122070312,1671,Macaco velho não mete a mão em cumbuca.,11,2014-05-25,INSERT,DBA
81.80999755859375,1672,Mais vale um mau acordo do que uma boa demanda.,1,2014-05-25,INSERT,DBA
24.8700008392334,1673,Albarda-se o burro à vontade do dono.,1,2014-05-25,INSERT,DBA
50.029998779296875,1674,As palavras são como as cerejas: atrás de umas vêm as outras.,6,2014-05-25,INSERT,DBA
80.13999938964844,1675,Ser humilde não é saber ser diferente, e sim saber ser igual.,6,2014-05-25,INSERT,DBA
52.83000183105469,1676,Faça o que tiver de fazer, mas não faça errado.,12,2014-05-25,INSERT,DBA
14.760000228881836,1677,Feio é roubar e não poder carregar.,1,2014-05-25,INSERT,DBA
87.77999877929688,1678,Barriga vazia não conhece alegria.,9,2014-05-25,INSERT,DBA
81.81999969482422,1679,As desventuras são a escola da sabedoria.,8,2014-05-25,INSERT,DBA
96.48999786376953,1680,De janeiro a janeiro o dinheiro é do banqueiro.,6,2014-05-25,INSERT,DBA
40.65999984741211,1681,A culpa morreu solteira.,6,2014-05-25,INSERT,DBA
50.959999084472656,1682,A cada um aquilo que é seu.,7,2014-05-25,INSERT,DBA
23.479999542236328,1683,Bocado comido não ganha amigo.,1,2014-05-25,INSERT,DBA
16.110000610351562,1684,Antes dinheiro de cobre do que luxo de pobre.,5,2014-05-25,INSERT,DBA
79.20999908447266,1685,Agora é que a porca torce o rabo.,6,2014-05-25,INSERT,DBA
98.01000213623047,1686,A quem tudo quer nada se lhe dá.,0,2014-05-25,INSERT,DBA
31.540000915527344,1687,Barrigudo não dança, só sacode a pança.,13,2014-05-25,INSERT,DBA
102.8499984741211,1688,Galinha velha faz bom caldo.,10,2014-05-25,INSERT,DBA
106.81999969482422,1689,Mais vale burro vivo do que sábio morto.,5,2014-05-25,INSERT,DBA
61.279998779296875,1690,Bendita a ferramenta que pesa mas alimenta.,7,2014-05-25,INSERT,DBA
63.810001373291016,1691,Ir a lã e ser tosquiado.ignorante é aquele que sabe e se faz de tonto,10,2014-05-25,INSERT,DBA
73.25,1692,Barrigudo não dança, só sacode a pança.,8,2014-05-25,INSERT,DBA
62.959999084472656,1693,Macaco senta no toco para ver o rabo dos outros.,11,2014-05-25,INSERT,DBA
26.690000534057617,1694,A mentira tem pernas curtas.,12,2014-05-25,INSERT,DBA
59.15999984741211,1695,As palavras são como as cerejas: atrás de umas vêm as outras.,8,2014-05-25,INSERT,DBA
54.52000045776367,1696,Ganhá-lo como um preto, gasta-lo como um fidalgo.,1,2014-05-25,INSERT,DBA
38.68000030517578,1697,Ano de nevão, ano de muito pão.,8,2014-05-25,INSERT,DBA
81.08000183105469,1698,De Espanha, nem bom vento nem bom casamento.,5,2014-05-25,INSERT,DBA
59.31999969482422,1699,Antes que cases, olha o que fazes.,12,2014-05-25,INSERT,DBA
34.5099983215332,1700,Basta um frade ruim para dar que falar a um convento.,3,2014-05-25,INSERT,DBA
74.30000305175781,1701,O temor de Deus é o princípio da sabedoria,2,2014-05-25,INSERT,DBA
86.30000305175781,1702,É preciso ver para crer.,0,2014-05-25,INSERT,DBA
22.010000228881836,1703,É o amor que faz o mundo girar.,12,2014-05-25,INSERT,DBA
22.350000381469727,1704,Lobo em pele de cordeiro.,2,2014-05-25,INSERT,DBA
38.310001373291016,1705,Deus deu, Deus o levou.,2,2014-05-25,INSERT,DBA
74.94000244140625,1706,À casa de teu irmão, não vás sem ter razão.,7,2014-05-25,INSERT,DBA
66.1500015258789,1707,Amigo na necessidade é amigo de verdade.,13,2014-05-25,INSERT,DBA
94.81999969482422,1708,Cada homem é o arquiteto de sua própria fortuna.,0,2014-05-25,INSERT,DBA
59.5,1709,Ao ignorante sempre aborrece o sabedor.,8,2014-05-25,INSERT,DBA
29.850000381469727,1710,Bolsa cheia, coração alegre.,12,2014-05-25,INSERT,DBA
11.3100004196167,1711,Descascar batatas é fácil, difícil é colocar a casca em seu devido lugar novamente.,5,2014-05-25,INSERT,DBA
61.470001220703125,1712,Da ovelhinha me livre Deus, do lobo me livro eu.,7,2014-05-25,INSERT,DBA
39.27000045776367,1713,Água corrente não mata a gente.,1,2014-05-25,INSERT,DBA
44.310001373291016,1714,A apressada pergunta, vagarosa resposta.,8,2014-05-25,INSERT,DBA
49.41999816894531,1715,Aparelha-se o cavalo à vontade do dono.,2,2014-05-25,INSERT,DBA
84.3499984741211,1716,As desgraças são como as cerejas: uma chama a outra.,3,2014-05-25,INSERT,DBA
80.12999725341797,1717,Maio frio e junho quente: bom pão, vinho valente.,9,2014-05-25,INSERT,DBA
54.86000061035156,1718,Dois é bom, três é demais.,11,2014-05-25,INSERT,DBA
78.5999984741211,1719,De boas ceias, as sepulturas estão cheias.,5,2014-05-25,INSERT,DBA
52.5099983215332,1720,O amor dói, mas é melhor ter dor no amor do que não amar,5,2014-05-25,INSERT,DBA
19.43000030517578,1721,Enquanto o pau vai e vem folgam as costas.,11,2014-05-25,INSERT,DBA
95.94999694824219,1722,Antes morrer da doença que da cura.,4,2014-05-25,INSERT,DBA
98.26000213623047,1723,A língua não mente o que o coração sente.,2,2014-05-25,INSERT,DBA
61.189998626708984,1724,Bolsa vazia afugenta amigos.,2,2014-05-25,INSERT,DBA
38.279998779296875,1725,Bem prega Frei Tomás, façamos o que ele diz, e não o que ele faz.,7,2014-05-25,INSERT,DBA
105.16999816894531,1726,Às romarias e às bodas vão as loucas todas.,3,2014-05-25,INSERT,DBA
51.349998474121094,1727,Abre um olho para vender e dois para comprar.,4,2014-05-25,INSERT,DBA
27.709999084472656,1728,Obra apressada, obra estragada,4,2014-05-25,INSERT,DBA
93.68000030517578,1729,Quem ri por ultimo ri melhor,0,2014-05-25,INSERT,DBA
50.290000915527344,1730,Lava mais água suja do que mulher asseada.,12,2014-05-25,INSERT,DBA
74.83000183105469,1731,Mais depressa se apanha um mentiroso do que um coxo.,12,2014-05-25,INSERT,DBA
13.020000457763672,1732,Em pé de pobre é que o sapato aperta.,12,2014-05-25,INSERT,DBA
79.8499984741211,1733,Duas cabeças pensam melhor que uma.,13,2014-05-25,INSERT,DBA
15.90999984741211,1734,A verdade contenta-se com poucas palavras.,4,2014-05-25,INSERT,DBA
92.4000015258789,1735,A verdade não tem pés e anda.,4,2014-05-25,INSERT,DBA
63.04999923706055,1736,Aquilo que Deus uniu, jamais o homem poderá separar.,6,2014-05-25,INSERT,DBA
61.7400016784668,1737,Agora é que a porca torce o rabo.,4,2014-05-25,INSERT,DBA
21.850000381469727,1738,A confraria é rica, os padres é que são pobres.,11,2014-05-25,INSERT,DBA
65.31999969482422,1739,Ao pecado velho, penitência nova.,13,2014-05-25,INSERT,DBA
4.679999828338623,1740,Freiras e frieiras, é coçá-las e deixá-las.,10,2014-05-25,INSERT,DBA
26.809999465942383,1741,Adiante, que atrás vem gente.,13,2014-05-25,INSERT,DBA
9.319999694824219,1742,Enquanto há vento, molha-se a vela.,10,2014-05-25,INSERT,DBA
97.54000091552734,1743,Lobo não come lobo.,0,2014-05-25,INSERT,DBA
82.44000244140625,1744,Longe dos olhos, longe do coração.,13,2014-05-25,INSERT,DBA
81.91999816894531,1745,Em terra de padeiro, farinheiro faz sucesso.,0,2014-05-25,INSERT,DBA
12.609999656677246,1746,Afoga-se mais gente em vinho do que em água.,10,2014-05-25,INSERT,DBA
12.960000038146973,1747,À casa do teu amigo não vás sem ser convidado.,7,2014-05-25,INSERT,DBA
39.90999984741211,1748,Bem-vindo seja quem dá.,13,2014-05-25,INSERT,DBA
19.489999771118164,1749,Contra a má sorte, coração forte.,11,2014-05-25,INSERT,DBA
37.709999084472656,1750,A ignorância é má conselheira.,9,2014-05-25,INSERT,DBA
81.9800033569336,1751,É mais fácil prometer do que dar.,12,2014-05-25,INSERT,DBA
51.83000183105469,1752,Com fogo não se brinca.,7,2014-05-25,INSERT,DBA
38.86000061035156,1753,Estamos todos no mesmo barco.,10,2014-05-25,INSERT,DBA
83.41999816894531,1754,As crianças e os loucos dizem a verdade.,10,2014-05-25,INSERT,DBA
94.0999984741211,1755,Boa romaria ou festa faz, quem em casa fica em paz.,8,2014-05-25,INSERT,DBA
29.90999984741211,1756,Cesteiro que faz um cesto faz um cento.,13,2014-05-25,INSERT,DBA
52.81999969482422,1757,Quanto mais rezo, mais assombração aparece,9,2014-05-25,INSERT,DBA
32.33000183105469,1758,De boas intenções o inferno está lotado, e o céu de boas obras,4,2014-05-25,INSERT,DBA
26.90999984741211,1759,Cada ovelha com sua parelha.,4,2014-05-25,INSERT,DBA
67.3499984741211,1760,A fome é boa cozinheira.,1,2014-05-25,INSERT,DBA
81.3499984741211,1761,Defunto quando acha quem carrega, balança,6,2014-05-25,INSERT,DBA
105.37999725341797,1762,A perdiz é perdida, se quente não é comida.,3,2014-05-25,INSERT,DBA
92.13999938964844,1763,Boca que se beijou nunca mal se desejou.,8,2014-05-25,INSERT,DBA
25.040000915527344,1764,Mais vale um cachorro amigo do que um amigo cachorro.,11,2014-05-25,INSERT,DBA
18.6200008392334,1765,Ao pé dos tomateiros não há maus cozinheiros.,9,2014-05-25,INSERT,DBA
50.2400016784668,1766,A quem tem fome dá o teu pão; ao triste dá-lhe o coração.,3,2014-05-25,INSERT,DBA
10.0,1767,Aparelha-se o cavalo à vontade do dono.,6,2014-05-25,INSERT,DBA
89.4800033569336,1768,Depois da calma vem a tempestade.,5,2014-05-25,INSERT,DBA
25.06999969482422,1769,Ao menino e ao borracho põe Deus a mão por baixo.,9,2014-05-25,INSERT,DBA
79.2699966430664,1770,Faz mais quem quer do que quem pode.,4,2014-05-25,INSERT,DBA
59.650001525878906,1771,Cada qual com seu igual.,2,2014-05-25,INSERT,DBA
21.43000030517578,1772,Casa arrombada, tranca na porta.,5,2014-05-25,INSERT,DBA
97.86000061035156,1773,Abre o poço antes que tenhas sede.,11,2014-05-25,INSERT,DBA
103.26000213623047,1774,Bela mãe e bela filha, disputas na família.,2,2014-05-25,INSERT,DBA
51.939998626708984,1775,Aduba as terras e verás como medras.,5,2014-05-25,INSERT,DBA
65.18000030517578,1776,Homem sem dinheiro é um violão sem cordas.,1,2014-05-25,INSERT,DBA
79.36000061035156,1777,Em casa de papudos, não falam os papos.,5,2014-05-25,INSERT,DBA
85.88999938964844,1778,De Espanha, nem bom vento nem bom casamento.,12,2014-05-25,INSERT,DBA
24.299999237060547,1779,Burra velha não toma carreira, anda sempre da mesma maneira.,1,2014-05-25,INSERT,DBA
66.63999938964844,1780,A língua não mente o que o coração sente.,7,2014-05-25,INSERT,DBA
56.959999084472656,1781,Amigo fiel prudente vale mais do que parente.,0,2014-05-25,INSERT,DBA
108.80999755859375,1782,Azar ao jogo, sorte nos amores.,1,2014-05-25,INSERT,DBA
31.899999618530273,1783,A fome não espera pela fartura.,11,2014-05-25,INSERT,DBA
38.040000915527344,1784,O ruído faz pouco bem, o bem faz pouco ruído,6,2014-05-25,INSERT,DBA
34.0,1785,Ama ao bom para que te ame, e ao mau para que não te difame.,8,2014-05-25,INSERT,DBA
98.5,1786,Em ano geado, não há pão dobrado.,9,2014-05-25,INSERT,DBA
75.91999816894531,1787,Umbaúba, quanto mais fina, maior é o oco,3,2014-05-25,INSERT,DBA
13.329999923706055,1788,Arre cá, orelhudo, diz o asno ao burro.,2,2014-05-25,INSERT,DBA
47.9900016784668,1789,A laranja de manhã é ouro, ao meio-dia é prata, à noite mata.,10,2014-05-25,INSERT,DBA
40.810001373291016,1790,A carapuça é para quem a enfia.,1,2014-05-25,INSERT,DBA
23.1299991607666,1791,É melhor uma má acomodação do que um boa questão.,10,2014-05-25,INSERT,DBA
9.40999984741211,1792,Deixa estar, jacaré, que a lagoa há de secar.,10,2014-05-25,INSERT,DBA
97.94999694824219,1793,A apressada pergunta, vagarosa resposta.,0,2014-05-25,INSERT,DBA
5.190000057220459,1794,Bem querer não é ofender.,0,2014-05-25,INSERT,DBA
61.54999923706055,1795,Em pé de pobre é que o sapato aperta.,8,2014-05-25,INSERT,DBA
14.850000381469727,1796,Mais depressa se apanha um mentiroso do que um coxo.,4,2014-05-25,INSERT,DBA
38.0099983215332,1797,Conforme se toca assim se dança.,5,2014-05-25,INSERT,DBA
30.6299991607666,1798,Rei morto, rei posto,0,2014-05-25,INSERT,DBA
48.43000030517578,1799,É mais fácil você com uma arma na mão do que dentro de um caixão.,9,2014-05-25,INSERT,DBA
1.559999942779541,1800,Fia-te na Virgem e não corras.,5,2014-05-25,INSERT,DBA
37.18000030517578,1801,Ira e cobiça não queiras havê-las por companheiras.,11,2014-05-25,INSERT,DBA
93.30000305175781,1802,Falar mal dos outros é fácil, difícil é falar bem.,2,2014-05-25,INSERT,DBA
76.37000274658203,1803,Galinha que canta é que é a dona dos ovos.,1,2014-05-25,INSERT,DBA
9.920000076293945,1804,Vaso ruim não quebra,3,2014-05-25,INSERT,DBA
28.31999969482422,1805,Fora da vista, fora da mente.,12,2014-05-25,INSERT,DBA
102.91999816894531,1806,Cavalo dado não se olha os dentes.,12,2014-05-25,INSERT,DBA
49.66999816894531,1807,Cada qual sabe onde lhe doem os calos.,4,2014-05-25,INSERT,DBA
56.81999969482422,1808,Se trabalho desse camisa, jegue não andava nu.,5,2014-05-25,INSERT,DBA
106.36000061035156,1809,A língua das mulheres é a sua espada.,12,2014-05-25,INSERT,DBA
55.779998779296875,1810,Grande gabador, pequeno fazedor.,8,2014-05-25,INSERT,DBA
87.83999633789062,1811,Branco em Janeiro, sinal de pouco dinheiro.,2,2014-05-25,INSERT,DBA
26.270000457763672,1812,Ao pé dos tomateiros não há maus cozinheiros.,6,2014-05-25,INSERT,DBA
17.690000534057617,1813,Muito falar, pouco pensar.,11,2014-05-25,INSERT,DBA
55.52000045776367,1814,É fácil educar os filhos dos outros.,8,2014-05-25,INSERT,DBA
33.349998474121094,1815,Faça o que eu digo, mas não faça o que eu faço.,13,2014-05-25,INSERT,DBA
70.73999786376953,1816,Antes casada arrependida que freira aborrecida.,6,2014-05-25,INSERT,DBA
62.720001220703125,1817,Guarda te do homem que não fala e do cão que não ladra.,5,2014-05-25,INSERT,DBA
83.5999984741211,1818,Cada terra com seu uso, cada roca com seu fuso.,8,2014-05-25,INSERT,DBA
102.5999984741211,1819,Filhas, pretendentes à porta.,7,2014-05-25,INSERT,DBA
31.270000457763672,1820,Zombai com o tolo em casa, zombará convosco na praça,8,2014-05-25,INSERT,DBA
65.69999694824219,1821,Feliz e boa festa faz quem na sua casa está em paz.,4,2014-05-25,INSERT,DBA
7.400000095367432,1822,A brincar se dizem muitas verdades.,11,2014-05-25,INSERT,DBA
36.04999923706055,1823,Custa os olhos da cara.,2,2014-05-25,INSERT,DBA
12.199999809265137,1824,À noite todos os gatos são pardos.,13,2014-05-25,INSERT,DBA
63.720001220703125,1825,Lobo não come lobo.,2,2014-05-25,INSERT,DBA
44.15999984741211,1826,A fome é boa cozinheira.,7,2014-05-25,INSERT,DBA
30.579999923706055,1827,Bem dizer faz rir, bem fazer faz calar.,10,2014-05-25,INSERT,DBA
67.62000274658203,1828,Branco em Janeiro, sinal de pouco dinheiro.,5,2014-05-25,INSERT,DBA
52.939998626708984,1829,Nunca te enganaste? Mais burro ficaste.,11,2014-05-25,INSERT,DBA
28.489999771118164,1830,Antes trabalhar que chorar.,11,2014-05-25,INSERT,DBA
70.0199966430664,1831,Feliz é quem pensa no pobre e no fraco.,11,2014-05-25,INSERT,DBA
47.56999969482422,1832,Quando um burro fala o outro baixa as orelhas,2,2014-05-25,INSERT,DBA
55.91999816894531,1833,Ao que muitos burros toca, sempre algum lhe fica atrás.,8,2014-05-25,INSERT,DBA
53.66999816894531,1834,Filho de peixe, peixinho é.,8,2014-05-25,INSERT,DBA
89.95999908447266,1835,Ano de nevão, ano de muito pão.,1,2014-05-25,INSERT,DBA
68.91000366210938,1836,Da águia mansa me livre Deus, da brava me livrarei eu,5,2014-05-25,INSERT,DBA
56.31999969482422,1837,Dois bicudos não se beijam.,11,2014-05-25,INSERT,DBA
100.5999984741211,1838,Em boca fechada não entra mosca.,0,2014-05-25,INSERT,DBA
8.65999984741211,1839,A ignorância do bem é a causa do mal.,13,2014-05-25,INSERT,DBA
72.87000274658203,1840,Dois é bom, três é demais.,1,2014-05-25,INSERT,DBA
51.65999984741211,1841,Antes casada arrependida que freira aborrecida.,1,2014-05-25,INSERT,DBA
16.520000457763672,1842,Camarão que dorme a onda leva.,12,2014-05-25,INSERT,DBA
46.2400016784668,1843,À terra onde fores ter, faz como vires fazer.,7,2014-05-25,INSERT,DBA
33.36000061035156,1844,Zeloso que não sabe dar a capa, não tem bom zelo,6,2014-05-25,INSERT,DBA
56.34000015258789,1845,O amor é cego,6,2014-05-25,INSERT,DBA
17.34000015258789,1846,Quem só uma ovelha tem, mil lobos a comem,0,2014-05-25,INSERT,DBA
5.039999961853027,1847,Aos peixes não se ensina a nadar.,12,2014-05-25,INSERT,DBA
7.909999847412109,1848,As lágrimas não choradas são as mais dolorosas.,10,2014-05-25,INSERT,DBA
95.87999725341797,1849,Melhor acender uma vela no escuro do que praguejar contra a escuridão.,3,2014-05-25,INSERT,DBA
8.75,1850,Benefício oferecido vale mais que pedido.,4,2014-05-25,INSERT,DBA
85.20999908447266,1851,A precaução vale mais que a cura.,10,2014-05-25,INSERT,DBA
95.4000015258789,1852,Bolsa de jogador não tem fecho.,1,2014-05-25,INSERT,DBA
6.340000152587891,1853,Em casa de enforcado, não fales em corda.,0,2014-05-25,INSERT,DBA
83.9800033569336,1854,Bem prega quem bem vive.,4,2014-05-25,INSERT,DBA
96.44999694824219,1855,Boa romaria ou festa faz, quem em casa fica em paz.,8,2014-05-25,INSERT,DBA
81.41000366210938,1856,Ao rico mil amigos se deparam; ao pobre seus irmãos o desamparam.,12,2014-05-25,INSERT,DBA
32.90999984741211,1857,A ocasião faz o ladrão.,6,2014-05-25,INSERT,DBA
31.34000015258789,1858,Amor e morte, nada é mais forte.,5,2014-05-25,INSERT,DBA
91.01000213623047,1859,Quem não arrisca não petisca,10,2014-05-25,INSERT,DBA
71.33000183105469,1860,Na adversidade é que se conhecem os amigos,7,2014-05-25,INSERT,DBA
7.78000020980835,1861,Se trabalho desse camisa, jegue não andava nu.,4,2014-05-25,INSERT,DBA
82.36000061035156,1862,Madruga e verás, trabalha e terás.,9,2014-05-25,INSERT,DBA
96.87000274658203,1863,É nos tempos maus que se conhecem os bons amigos.,10,2014-05-25,INSERT,DBA
38.15999984741211,1864,A falar é que a gente se entende.,11,2014-05-25,INSERT,DBA
86.16000366210938,1865,Erudito sem obra é nuvem sem chuva.,4,2014-05-25,INSERT,DBA
103.69999694824219,1866,Boa romaria ou festa faz, quem em casa fica em paz.,3,2014-05-25,INSERT,DBA
1.1100000143051147,1867,O amor dói, mas é melhor ter dor no amor do que não amar,10,2014-05-25,INSERT,DBA
28.989999771118164,1868,Água quente, saúde para o ventre.,2,2014-05-25,INSERT,DBA
100.51000213623047,1869,Zomba das cicatrizes quem nunca foi ferido,2,2014-05-25,INSERT,DBA
29.770000457763672,1870,Errar é humano, perdoar é divino.,5,2014-05-25,INSERT,DBA
35.529998779296875,1871,Ao que muitos burros toca, sempre algum lhe fica atrás.,13,2014-05-25,INSERT,DBA
40.189998626708984,1872,Água e conselhos só se dão a quem os pede.,9,2014-05-25,INSERT,DBA
71.97000122070312,1873,A quem erra perdoa uma vez e não três.,12,2014-05-25,INSERT,DBA
28.0,1874,Amigo fiel prudente vale mais do que parente.,10,2014-05-25,INSERT,DBA
38.38999938964844,1875,A Amizade não tem preço.,4,2014-05-25,INSERT,DBA
57.36000061035156,1876,Ama ao bom para que te ame, e ao mau para que não te difame.,2,2014-05-25,INSERT,DBA
13.039999961853027,1877,Deus está sempre do lado dos mais fortes.,8,2014-05-25,INSERT,DBA
